time,A,A_A,A_A_A,A_A_A_A,A_A_A_A_A,A_A_A_A_A_A,A_A_A_A_A_A_A,A_A_A_A_A_A_A_A
9.06906906906907,0.007979086692609941,0.010466482075238565,0.013211342975705212,0.01650987683884742,0.02065239328885459,0.02614326638444293,0.03392961675126588,0.045973191050014316
9.12912912912913,0.007857881098848593,0.01035263860833105,0.013113377252377097,0.016434354024604723,0.020606624201249875,0.026136277477898602,0.033973744498901406,0.046086536749827794
9.18918918918919,0.007738473199162526,0.010240260408078313,0.01301652108536163,0.01635958964636564,0.020561250519490863,0.026129280122107756,0.03401736793868562,0.04619869659725048
9.24924924924925,0.007620758466874643,0.010129278748778588,0.012920733546132246,0.016285564180215453,0.020516269383030892,0.02612228447212033,0.03406050781859769,0.04630970196676958
9.30930930930931,0.007504632375307846,0.010019624904730096,0.012825973706162374,0.01621225810223945,0.020471677931323293,0.026115300682986276,0.034103184886616775,0.046419584232872305
9.36936936936937,0.0073899903977850375,0.00991123015023107,0.012732200636925452,0.016139651888522916,0.02042747330382141,0.026108338909755533,0.03414541989072201,0.04652837477004586
9.42942942942943,0.007276728007629119,0.009804025759579737,0.01263937340989491,0.016067726015151138,0.020383652639978576,0.02610140930747804,0.03418723357889257,0.04663610495277745
9.48948948948949,0.007164740678162992,0.009697943007074326,0.012547451096544182,0.015996460958209408,0.020340213079248128,0.02609452203120374,0.03422864669910761,0.046742806155554296
9.54954954954955,0.007057281623503861,0.009594985626808255,0.012457510388590661,0.015926264907601375,0.020297091313541345,0.026087298547269676,0.034269086912096014,0.04684778720341017
9.60960960960961,0.006952922053746101,0.009494267533293067,0.012369069577982738,0.015856949652870784,0.020254308322286748,0.026079902306111406,0.03430880887419526,0.04695136443793683
9.66966966966967,0.006850379320782882,0.009394992842464705,0.012281695599802037,0.015788345599312442,0.02021188245400324,0.026072479840936146,0.034348041428303694,0.0470538227525937
9.72972972972973,0.006749594529049121,0.009297120992988704,0.012195362713786259,0.015720439035567864,0.020169810026672605,0.026065036024581996,0.03438679726244812,0.04715518370254687
9.78978978978979,0.006650508782979729,0.009200611423530602,0.012110045179673111,0.015653216250278563,0.020128087358276616,0.026057575729887057,0.034425089064655384,0.04725546884296246
9.84984984984985,0.0065530631870096235,0.009105423572755933,0.0120257172572003,0.015586663532086046,0.02008671076679705,0.02605010382968942,0.03446292952295229,0.047354699729006564
9.90990990990991,0.006457198845573717,0.009011516879330233,0.011942353206105528,0.015520767169631827,0.020045676570215692,0.026042625196827186,0.03450033132536567,0.047452897915845296
9.96996996996997,0.006362856863106925,0.008918850781919039,0.011859927286126502,0.01545551345155742,0.020004981086514318,0.026035144704138452,0.03453730715992234,0.04755008495864475
10.03003003003003,0.006269978344044163,0.008827384719187887,0.011778413757000927,0.015390888666504333,0.019964620633674705,0.026027667224461315,0.03457386971464913,0.04764628241257105
10.09009009009009,0.0061785043928203436,0.008737078129802315,0.011697786878466506,0.01532687910311408,0.019924591529678633,0.026020197630633873,0.034610031677572865,0.04774151183279028
10.15015015015015,0.006088376113870382,0.008647890452427857,0.011618020910260946,0.015263471050028172,0.019884890092507882,0.02601274079549422,0.03464580573672036,0.04783579477446855
10.21021021021021,0.005999534611629194,0.008559781125730052,0.01153909011212195,0.015200650795888119,0.01984551264014423,0.026005301591880456,0.03468120458011845,0.04792915279277197
10.27027027027027,0.0059119209905316925,0.008472709588374434,0.011460968743787226,0.015138404629335436,0.01980645549056945,0.025997884892630677,0.03471624089579394,0.04802160744286664
10.33033033033033,0.005825476355012793,0.00838663527902654,0.011383631064994479,0.01507671883901163,0.019767714961765326,0.02599049557058298,0.03475092737177367,0.04811318027991867
10.39039039039039,0.00574014180950741,0.008301517636351905,0.011307051335481409,0.015015579713558217,0.019729287371713637,0.025983138498575465,0.03478527669608445,0.048203892859094155
